Date,MSFT,AAPL,TSN,PM,META,MSFT_change,AAPL_change,TSN_change,PM_change,META_change
2021-12-21,325.16552734375,172.277099609375,83.9151382446289,89.4425277709961,334.20001220703125,0.023069075490421476,0.019086838204293244,0.005068415754104771,0.0019383404336019705,0.026885849352599855
2021-12-22,331.0371398925781,174.9161834716797,83.58053588867188,90.53389739990234,330.45001220703125,0.01805730329654809,0.015318831512073361,-0.003987389676718411,0.012201909495453078,-0.01122082544292946
2021-12-23,332.5174560546875,175.55355834960938,83.86593627929688,90.55338287353516,335.239990234375,0.004471752512693161,0.003643887405266222,0.003414675290011937,0.00021522848559962782,0.014495318052349715
2021-12-27,340.22711181640625,179.5868682861328,84.79100799560547,91.14777374267578,346.17999267578125,0.02318571738516728,0.022974811644040916,0.01103036295007609,0.006563983037174204,0.032633345543763514
2021-12-28,339.0348815917969,178.55113220214844,85.29289245605469,91.4595947265625,346.2200012207031,-0.0035042187503644406,-0.005767326385658356,0.005919076471826212,0.0034210488208634704,0.00011557151126107001
2021-12-29,339.7303771972656,178.64077758789062,85.04685974121094,91.88834381103516,342.94000244140625,0.0020513983758938537,0.0005020712254051318,-0.002884562919126199,0.004687852441884299,-0.009473741458414398
2021-12-30,337.1174011230469,177.46563720703125,84.94845581054688,91.849365234375,344.3599853515625,-0.007691323030267316,-0.0065782314470793635,-0.0011570554276019163,-0.0004241950071525169,0.004140616142903397
2021-12-31,334.13690185546875,176.83824157714844,85.77510833740234,92.5704345703125,336.3500061035156,-0.008841131480158304,-0.003535307678471211,0.009731224881816436,0.00785056417208252,-0.02326048202107267
2022-01-03,332.5770568847656,181.25991821289062,86.40493774414062,93.28176879882812,338.5400085449219,-0.00466828106097017,0.025004074889611205,0.007342799314934201,0.007684248559677309,0.00651108191367844
2022-01-04,326.8743591308594,178.95945739746094,88.11729431152344,93.87616729736328,336.5299987792969,-0.017146996871411302,-0.012691503108413604,0.01981780916795972,0.006372075767742347,-0.005937288695254117
2022-01-05,314.3263244628906,174.1991424560547,88.29444122314453,93.49613952636719,324.1700134277344,-0.03838794422827563,-0.02659996297839573,0.0020103535067115264,-0.004048181577250731,-0.03672773718954081
2022-01-06,311.842529296875,171.29119873046875,89.3966293334961,94.91880798339844,332.4599914550781,-0.007901963573238246,-0.016693214929686118,0.012483097407752108,0.01521633368220554,0.02557293297947738
2022-01-07,312.0014953613281,171.4604949951172,89.56393432617188,96.60456085205078,331.7900085449219,0.0005097639017088706,0.000988353551748089,0.0018714910609396451,0.017759945625815066,-0.002015228681273573
2022-01-10,312.2300109863281,171.48040771484375,89.32774353027344,97.71540832519531,328.07000732421875,0.0007324183646471027,0.0001161359048165167,-0.0026371194797928377,0.011498913336460248,-0.01121191453901016
2022-01-11,312.9354248046875,174.35850524902344,89.54425811767578,98.4072494506836,334.3699951171875,0.0022592761539192985,0.01678382721695937,0.0024238224189438995,0.007080164094344754,0.019203181187918528
2022-01-12,316.20404052734375,174.806640625,89.30806732177734,98.84574890136719,333.260009765625,0.010445016650627803,0.0025701951008154644,-0.002637698953159462,0.004455966944826972,-0.0033196320476467367
2022-01-13,302.8215026855469,171.48040771484375,91.72897338867188,99.48886108398438,326.4800109863281,-0.04232247576431469,-0.019028069518776336,0.027107361512728634,0.006506219941324165,-0.02034447152559682
2022-01-14,308.18646240234375,172.35679626464844,92.2702407836914,100.73612976074219,331.8999938964844,0.017716574514089034,0.005110721169161447,0.005900724438788751,0.012536767062846454,0.01660127030068992
2022-01-18,300.6854248046875,169.10025024414062,92.23088073730469,99.12832641601562,318.1499938964844,-0.02433928323517176,-0.018894212999338245,-0.0004265735740193177,-0.015960543139241556,-0.04142814176817511
2022-01-19,301.36102294921875,165.5449676513672,91.23693084716797,98.89446258544922,319.5899963378906,0.002246860302490772,-0.021024703320311144,-0.010776758090034089,-0.0023592028537327003,0.004526174662994986
2022-01-20,299.64227294921875,163.83204650878906,89.02267456054688,99.41090393066406,316.55999755859375,-0.005703292294337636,-0.010347165286144433,-0.02426929825522317,0.005222146232592317,-0.009480893688841752
2022-01-21,294.1084289550781,161.74070739746094,88.5010986328125,100.28788757324219,303.1700134277344,-0.01846816852533506,-0.012765140617442827,-0.005858911005640843,0.0088218053342497,-0.04229840862435863
2022-01-24,294.4461975097656,160.95394897460938,89.20965576171875,98.00773620605469,308.7099914550781,0.0011484490801147995,-0.004864319165602371,0.008006195853522913,-0.022736059382268525,0.018273502595810953
2022-01-25,286.61737060546875,159.12155151367188,88.85537719726562,99.52783966064453,300.1499938964844,-0.026588310429912165,-0.011384607042021488,-0.003971302897966655,0.015510035364901587,-0.02772828154426399
2022-01-26,294.7840270996094,159.03192138671875,89.1407699584961,98.78726959228516,294.6300048828125,0.02849323638999568,-0.00056328087616353,0.0032118794633764214,-0.007440833347578502,-0.01839076836888298
2022-01-27,297.8936462402344,158.56387329101562,88.58966064453125,99.63502502441406,294.6400146484375,0.010548804734166417,-0.0029431078466628513,-0.006182460777727661,0.008581626313064028,3.397401981852788e-05
2022-01-28,306.259033203125,169.62806701660156,89.84933471679688,100.87254333496094,301.7099914550781,0.028081790492921144,0.06977751927943632,0.014219199657171222,0.012420514876607225,0.02399530428708574
2022-01-31,308.9613952636719,174.0597381591797,89.44583892822266,100.21968078613281,313.260009765625,0.008823779113658059,0.026125812906565793,-0.004490804409916116,-0.006472153147365489,0.03828185554891239
2022-02-01,306.75579833984375,173.8904266357422,89.6131362915039,100.60945129394531,319.0,-0.007138745997524509,-0.0009727207752241451,0.0018703761436626998,0.003889161337923941,0.01832340565484092
2022-02-02,311.4252624511719,175.11537170410156,89.91822052001953,101.24282836914062,323.0,0.015222089155605856,0.007044350238586405,0.0034044587784898273,0.006295403334869665,0.012539184952978122
2022-02-03,299.2945251464844,172.18746948242188,88.88489532470703,101.1551284790039,237.75999450683594,-0.03895232265105486,-0.016719846996796295,-0.011491833238430726,-0.0008662331105266929,-0.2639009457992696
2022-02-04,303.9541015625,171.8983154296875,86.88715362548828,100.94075012207031,237.08999633789062,0.015568532079679898,-0.0016792978815679538,-0.022475603891085938,-0.0021193028980047712,-0.0028179600623520207
2022-02-07,298.9964904785156,171.17039489746094,97.51554870605469,100.93101501464844,224.91000366210938,-0.01631039376833343,-0.004234599567814357,0.1223241254556251,-9.644377924777903e-05,-0.051372866269831285
2022-02-08,302.5830383300781,174.3313446044922,97.14159393310547,101.19409942626953,220.17999267578125,0.011995284111270266,0.018466684667782785,-0.003834822014655792,0.0026065764976495043,-0.021030682981243443
2022-02-09,309.18988037109375,175.7772216796875,97.15142822265625,101.43771362304688,232.0,0.02183480633110846,0.008293844566366282,0.00010123665005479232,0.0024073952746113125,0.05368338503682257
2022-02-10,300.4172058105469,171.6290740966797,96.32477569580078,102.38290405273438,228.07000732421875,-0.02837309730194859,-0.023598891502374708,-0.008508907609272698,0.009317939018222754,-0.016939623602505338
2022-02-11,293.1248474121094,168.1590118408203,96.43302917480469,105.1989974975586,219.5500030517578,-0.024274103671133584,-0.020218382428053405,0.001123838370989505,0.02750550466290469,-0.037356969346474034
2022-02-14,293.0851135253906,168.3983154296875,93.37244415283203,106.44625854492188,217.6999969482422,-0.0001355527757866959,0.0014230791811129517,-0.031737933031479426,0.011856206589727414,-0.008426354260079427
2022-02-15,298.51959228515625,172.2971649169922,92.4670639038086,106.8652572631836,221.0,0.01854232272119427,0.023152544473834746,-0.009696439428548254,0.0039362465528545165,0.015158489196223535
2022-02-16,298.171142578125,172.057861328125,92.94927215576172,108.7166748046875,216.5399932861328,-0.0011672590879676648,-0.0013889003280029844,0.005214919038142751,0.0173247843959643,-0.020181025854602685
2022-02-17,289.4400634765625,168.3983154296875,91.72897338867188,109.03823852539062,207.7100067138672,-0.02928210633017525,-0.02126927459279826,-0.013128653283534075,0.0029578141649460044,-0.040777624669997126
2022-02-18,286.6524658203125,166.8228302001953,90.80390930175781,108.75564575195312,206.16000366210938,-0.009631001398932915,-0.009355706590485569,-0.010084753516148126,-0.0025916850570884,-0.007462341734421285
2022-02-22,286.44342041015625,163.85133361816406,90.9712142944336,105.81288146972656,202.0800018310547,-0.0007292643011390654,-0.01781228971157789,0.0018424866722399624,-0.027058496704974178,-0.01979046254646799
2022-02-23,279.0264892578125,159.61346435546875,90.52835845947266,105.81288146972656,198.4499969482422,-0.025893180376506786,-0.0258641121137968,-0.0048680875417097536,0.0,-0.017963206897866568
2022-02-24,293.2829284667969,162.27584838867188,88.89474487304688,100.16121673583984,207.60000610351562,0.05109349741992353,0.01668019702444301,-0.018045324296442566,-0.053411878170085414,0.04610737866456027
2022-02-25,295.9908752441406,164.37982177734375,91.88644409179688,102.54855346679688,210.47999572753906,0.009233223329772944,0.01296541296541287,0.03365439906512502,0.023834941395063813,0.013872781981458138
2022-02-28,297.46429443359375,164.6490478515625,91.63919830322266,98.4852066040039,211.02999877929688,0.004977920985698603,0.0016378292135115213,-0.002690775456793304,-0.03962363900246135,0.002613089428554316
2022-03-01,293.641357421875,162.73452758789062,92.79630279541016,98.84574890136719,203.49000549316406,-0.012851750893323355,-0.011627885424505435,0.012626741761301519,0.0036608777073796617,-0.035729485522190685
2022-03-02,298.85809326171875,166.08494567871094,93.99297332763672,99.91761016845703,208.11000061035156,0.01776567131294393,0.020588243567492448,0.012895670368084478,0.010843777087059081,0.022703793761225777
2022-03-03,294.6070556640625,165.75587463378906,94.28966522216797,99.85914611816406,202.97000122070312,-0.014224267950252556,-0.001981341798181102,0.0031565327069402738,-0.0005851225844413221,-0.024698473761826323
2022-03-04,288.57391357421875,162.70460510253906,92.47982788085938,97.24768829345703,200.05999755859375,-0.020478606923532983,-0.018408213512741467,-0.019194440207675023,-0.026151413528179734,-0.014337112108232852
2022-03-07,277.6725158691406,158.8456573486328,91.54029083251953,90.81646728515625,187.47000122070312,-0.037776795449233735,-0.023717507881687028,-0.010159372804523836,-0.06613237930030547,-0.06293110312671701
2022-03-08,274.6260986328125,156.99095153808594,91.30294036865234,91.56678009033203,190.2899932861328,-0.010971259531367572,-0.011676150557117126,-0.0025928524118570273,0.008261858532988997,0.015042364362657601
2022-03-09,287.219970703125,162.48524475097656,89.64144897460938,91.4108657836914,198.5,0.0458582492086852,0.03499751520110839,-0.01819756721234156,-0.0017027387714935172,0.04314471072329096
2022-03-10,284.3228454589844,158.06788635253906,88.95904541015625,89.53997039794922,195.2100067138672,-0.010086782047391663,-0.02718621254014486,-0.007612589625212496,-0.02046688180559797,-0.016574273481777424
2022-03-11,278.827392578125,154.28868103027344,86.67449188232422,86.59721374511719,187.61000061035156,-0.019328214276935873,-0.02390874838319057,-0.025680958212836336,-0.03286528507607622,-0.0389324616675798
2022-03-14,275.2134704589844,150.19039916992188,84.55807495117188,87.29878997802734,186.6300048828125,-0.012961144476248077,-0.02656242721750557,-0.024417990635881126,0.00810160284111583,-0.005223579363311304
2022-03-15,285.8759460449219,154.64764404296875,84.755859375,90.290283203125,192.02999877929688,0.03874256433798551,0.029677295603989018,0.002339036501745495,0.03426729311884613,0.028934221482098232
2022-03-16,293.0838317871094,159.13482666015625,86.25912475585938,91.37189483642578,203.6300048828125,0.02521333411190496,0.02901552522805151,0.017736418366171236,0.011979269473189058,0.06040726020546239
2022-03-17,293.9101257324219,160.16188049316406,87.6239242553711,90.94315338134766,207.83999633789062,0.002819309206768983,0.006453985306441812,0.01582208842687116,-0.004692268403163391,0.02067471077015859
2022-03-18,299.0970153808594,163.51229858398438,86.18000030517578,91.49857330322266,216.49000549316406,0.01764787666131551,0.020918948257249825,-0.01647864966635304,0.006107330801979005,0.041618597515806766
2022-03-21,297.8326721191406,164.90830993652344,85.62617492675781,91.73243713378906,211.49000549316406,-0.004227201197941732,0.008537653525933608,-0.006426379397270754,0.0025559287114935714,-0.023095754414204972
2022-03-22,302.7109069824219,168.3385009765625,85.82396697998047,91.25496673583984,216.64999389648438,0.016379112568717158,0.020800595442154624,0.0023099484870350295,-0.005205033386966984,0.024398261238340657
2022-03-23,298.16119384765625,169.72454833984375,84.78553771972656,90.11921691894531,213.4600067138672,-0.015029894958591083,0.008233691967318935,-0.01209952530504832,-0.012445895905942805,-0.014724150807691072
2022-03-24,302.7507629394531,173.57351684570312,85.3789291381836,91.43273162841797,219.57000732421875,0.01539291224511885,0.02267773603469836,0.006998733916373734,0.014575300966652271,0.028623631678892147
2022-03-25,302.3326110839844,174.22166442871094,85.97232055664062,92.29194641113281,221.82000732421875,-0.0013811752327520521,0.003734138679600374,0.006950092071272618,0.009397234091251816,0.010247301202106485
2022-03-28,309.3215026855469,175.09915161132812,85.81407928466797,90.9290542602539,223.58999633789062,0.023116565482316,0.0050366134745327695,-0.0018406071971548421,-0.014767183962158814,0.00797939299986039
2022-03-29,314.01055908203125,178.44956970214844,87.84149932861328,92.46971893310547,229.86000061035156,0.015159167260516027,0.019134405049873182,0.023625727396314744,0.01694359064201767,0.028042418601705643
2022-03-30,312.4674377441406,177.26296997070312,87.73271179199219,92.77587890625,227.85000610351562,-0.004914233911119892,-0.006649496176571734,-0.001238452638588572,0.0033109214202977633,-0.008744429224305073
2022-03-31,306.9420471191406,174.1119842529297,88.64256286621094,92.77587890625,222.36000061035156,-0.017683092564430347,-0.017775769627995097,0.010370716413917958,0.0,-0.024094822673254024
2022-04-01,308.0471496582031,173.8128204345703,90.03704071044922,95.5806884765625,224.85000610351562,0.0036003621837887856,-0.0017182264600740238,0.015731470290891503,0.030232099155285352,0.011198081877717536
2022-04-04,313.572509765625,177.93104553222656,88.86014556884766,95.08688354492188,233.88999938964844,0.017936735053554642,0.023693448431247877,-0.013071233042702413,-0.005166367176374864,0.04020454988100375
2022-04-05,309.50067138671875,174.56068420410156,89.1964111328125,94.47457122802734,231.83999633789062,-0.01298531679945314,-0.01894195202441251,0.003784211266054216,-0.0064395034737388945,-0.008764817038383166
2022-04-06,298.171142578125,171.33990478515625,89.8985824584961,97.79292297363281,223.3000030517578,-0.03660582950541513,-0.0184507721978191,0.007872192577771608,0.03512428479401275,-0.03683572041506755
2022-04-07,300.0328674316406,171.64901733398438,90.43263244628906,98.43486785888672,222.9499969482422,0.006243812990815556,0.0018040896498439096,0.005940582967918662,0.00656432864193035,-0.001567425430954894
2022-04-08,295.6523742675781,169.6048583984375,91.42161560058594,98.82991790771484,222.3300018310547,-0.014600044327012118,-0.011908946333024861,0.010936131433354701,0.004013314158093362,-0.0027808707139450606
2022-04-11,283.9943542480469,165.27723693847656,92.78641510009766,99.98541259765625,216.4600067138672,-0.03943151157981317,-0.025515905032593156,0.01492863028667557,0.01169174997211253,-0.026402172756009867
2022-04-12,280.80853271484375,167.1818084716797,92.41059875488281,99.24471282958984,214.13999938964844,-0.01121790446024351,0.011523495724411692,-0.004050338024261579,-0.007408078326855527,-0.01071794905414336
